DATAFLOW,LAST UPDATE,freq,unit,sectperf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2010,0.5,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2011,0.5,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2012,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2013,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2014,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2015,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2016,0.53,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2017,0.53,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2018,0.55,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2019,0.55,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2008,0.75,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2009,0.85,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2010,0.88,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2011,0.91,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2012,0.94,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2013,1.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2014,0.98,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2015,1.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2016,1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2017,0.97,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2018,1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DK,2019,0.99,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2008,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2009,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2010,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2011,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2012,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2013,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2014,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2015,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2016,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2017,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2018,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EA19,2019,0.46,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2008,0.54,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2009,0.59,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2010,0.6,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2011,0.64,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2012,0.68,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2013,0.72,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2014,0.63,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2015,0.6,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2016,0.44,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2017,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2018,0.63,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EE,2019,0.57,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2008,0.22,be
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2009,0.23,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2010,0.22,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2011,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2012,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2013,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2014,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2015,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2016,0.32,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2017,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2018,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EL,2019,0.39,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2008,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2009,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2010,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2011,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2012,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2013,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2014,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2015,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2016,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2017,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2018,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ES,2019,0.33,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2008,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2009,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2010,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2011,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2012,0.48,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2013,0.48,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2014,0.48,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2015,0.48,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2016,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2017,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2018,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU27_2020,2019,0.48,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2008,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2009,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2010,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2011,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2012,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2013,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2014,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2015,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2016,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2017,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2018,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,EU28,2019,0.47,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2008,0.61,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2009,0.71,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2010,0.76,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2011,0.72,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2012,0.73,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2013,0.7,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2014,0.72,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2015,0.7,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2016,0.68,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2017,0.69,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2018,0.7,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FI,2019,0.71,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2008,0.41,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2009,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2010,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2011,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2012,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2013,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2014,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2015,0.5,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2016,0.46,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2017,0.46,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2018,0.45,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,FR,2019,0.45,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2008,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2009,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2010,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2011,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2012,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2013,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2014,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2015,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2016,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2017,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2018,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HR,2019,0.36,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2008,0.22,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2009,0.24,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2010,0.23,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2011,0.24,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2012,0.23,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2013,0.2,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2014,0.18,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2015,0.16,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2016,0.13,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2017,0.18,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2018,0.19,bd
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,HU,2019,0.21,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2008,0.4,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2009,0.43,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2010,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2011,0.39,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2012,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2013,0.37,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2014,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2015,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2016,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2017,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2018,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IE,2019,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2008,0.62,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2009,0.65,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2010,0.64,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2011,0.63,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2013,0.63,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2014,0.64,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2015,0.64,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2016,0.65,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2017,0.66,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2018,0.63,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IS,2019,0.66,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2008,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2009,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2010,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2011,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2012,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2013,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2014,0.36,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2015,0.34,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2016,0.33,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2017,0.32,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2018,0.32,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,IT,2019,0.33,ep
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2008,0.39,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2009,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2010,0.4,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2011,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2012,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2013,0.45,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2014,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2015,0.4,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2016,0.39,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2017,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,JP,2018,0.38,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2008,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2009,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2010,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2011,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2012,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2013,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2014,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2015,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2016,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2017,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,KR,2018,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2008,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2009,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2010,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2011,0.49,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2012,0.48,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2013,0.52,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2014,0.54,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2015,0.58,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2016,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2017,0.32,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2018,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LT,2019,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2008,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2009,0.13,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2010,0.19,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2011,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2012,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2013,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2014,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2015,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2016,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2017,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2018,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LU,2019,0.26,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2008,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2009,0.18,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2010,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2011,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2012,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2013,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2014,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2015,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2016,0.19,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2017,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2018,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,LV,2019,0.35,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ME,2011,0.14,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ME,2013,0.12,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ME,2014,0.14,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ME,2015,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ME,2016,0.19,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ME,2017,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,ME,2018,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MK,2015,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MK,2016,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MK,2017,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MK,2018,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MK,2019,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2008,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2009,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2010,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2011,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2012,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2013,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2014,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2015,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2016,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2017,0.19,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2018,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,MT,2019,0.22,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2008,0.62,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2009,0.67,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2010,0.69,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2011,0.61,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2012,0.61,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2013,0.62,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2014,0.63,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2015,0.64,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2016,0.61,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2017,0.61,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2018,0.59,
